"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Terminology Fragmentation of Infrastructure Calibration in Radio-Based Indoor Positioning: A Systematic Review","P. Schwarzbach","Institute of Traffic Telematics, TUD Dresden University of Technology, Dresden, Germany",IEEE Access,"","2026","PP","99","1","1","Radio-based indoor positioning systems rely on static reference points, such as anchors, access points, or base stations, whose positions must be known accurately. Methods that estimate these positions without manual surveying have been studied under inconsistent terminology across the indoor positioning literature, yet the research community has not converged on a standard name for this operation. Following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, this paper presents a systematic review of cross-technology terminology for autonomous anchor position estimation. The search covers four databases from 2015 to 2025, screening 461 deduplicated records and analyzing 36 included papers. The analysis reveals 20 distinct title-level terms for a single operation, with a 70% singleton rate. Body-level analysis identifies 137 unique variants. Ultra-wideband (UWB) accounts for 31 of 36 papers (86%), while Bluetooth Low Energy (BLE) and 5G are absent entirely. Of the 36 papers, 17 (47%) provide explicit definitions, all describing the same core estimation task, yet terminology shows no consistent alignment with algorithmic approach. No convergence has occurred: the share of papers using self-calibration declined from 100% (2015–2017) to 22% (2022–2026) as competing terms proliferated. Full-text screening has confirmed a structural namespace collision: 78% of exclusions involved cooperative or collaborative terminology for mobile-based localization. Based on usage frequency, temporal precedence, and cross-technology applicability, this review recommends self-calibration as the canonical process term and anchor as the default entity prefix reflecting the UWB-dominant corpus. Technology-appropriate alternatives (e.g., access-point, beacon) are equally valid.","2169-3536","","10.1109/ACCESS.2026.3680224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11471767","Auto-positioning;Bluetooth Low Energy (BLE);infrastructure;PRISMA;self-calibration;self-localization;systematic review;terminology analysis;ultra-wideband (UWB);WiFi","Antennas;Antennas and propagation;Broadcasting;Broadcast technology;Filtering;Filters;Biomimetics;Kalman filters;Microprocessors;Wireless fidelity","","","","","CCBY","2 Apr 2026","","","IEEE","IEEE Early Access Articles"
"An Indoor Positioning Method Leveraging Geomagnetism/IMU/Vision","A. Liu; W. Wang; G. Zeng","School of Electronics and Information Engineering, Beihang University, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China; Institute of Unmanned System, Beihang University, Beijing, China",IEEE Sensors Journal,"","2026","PP","99","1","1","Image retrieval-based visual positioning demonstrates significant potential in indoor positioning. However, it is susceptible to locally repetitive structures and sparse-texture surfaces. To address this problem, we propose a method based on multiple sensors embedded in a smartphone, which consists of two stages. In the visual feature optimization stage, we introduce a multiple visual cue-guided feature optimization (MCF) method. MCF jointly leverages multiple visual cues to guide the feature optimization process, thereby enhancing the discriminability of visual features. In the fusion stage, we propose a fusion method incorporating inertial information assistance and evidence-driven process (IA-ED), reducing visual errors that still exist at very few positioning points caused by locally repetitive structures and sparse-texture surfaces. First, we use inertial information to assist single-sensor positioning based on vision and geomagnetism. Then, multiple trajectory and sequential features are extracted from both vision and geomagnetism, and fed into an evidence-driven process for comprehensive analysis, thereby achieving fusion of vision and geomagnetism. Subsequently, particle filtering is employed to further fuse the fusion result with PDR to estimate the final position. The performance of the method was evaluated in real indoor environments. The experimental results show that the proposed method can achieve accurate and continuous positioning.","1558-1748","","10.1109/JSEN.2026.3678398","Aeronautical Science Foundation of China(grant numbers:2024Z074051002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11473306","Indoor positioning;geomagnetic positioning;PDR;visual positioning;multi-sensor fusion","Sensor systems;Activity recognition;Feeds;Antennas;Filtering;Filters;Particle filters;Filtering theory;Circuits and systems;Image filtering","","","","","IEEE","2 Apr 2026","","","IEEE","IEEE Early Access Articles"
"VRCL-MSVFF: An Accurate Multi-Source Visual Feature Fusion-Based Vehicle–Road Collaborative Localization Method for Indoor Testing Scenarios","Y. Li; W. Zhong; Y. Cai; H. Wang; Z. Li","Automotive Engineering Research Institute, Jiangsu University, Zhenjiang, China; Automotive Engineering Research Institute, Jiangsu University, Zhenjiang, China; Automotive Engineering Research Institute, Jiangsu University, Zhenjiang, China; School of Automotive and Traffic Engineering, Jiangsu University, Zhenjiang, China; State Key Laboratory of Costal and Offshore Engineering, Qingdao, China",IEEE Sensors Journal,"","2026","PP","99","1","1","Accurate localization of intelligent vehicles in testing scenarios is crucial for verifying whether they can accurately drive, recognize, and respond to various situations in the testing environment. In indoor testing scenarios, satellite localization methods completely fail. Vehicle-mounted sensor localization methods cannot effectively cope with the environmental changes. Indoor wireless communication localization methods are affected by NLOS, failing to meet the accuracy requirements for localization. For the indoor testing scenario of intelligent vehicles, this paper proposes a low-cost roadside localization method to replace the current mainstream vehicle localization methods. Only vehicle-mounted beacons and roadside monocular cameras were used. First, a multi-camera array calibration technology based on Gaussian Bayes theory was used to calibrate the camera array in the testing field. Second, improvements were made to YOLOV9 for indoor testing scenarios, aiming to improve the recognition and accuracy of roadside cameras on vehicle-mounted beacons, and then a spatial localization scheme is applied to the roadside cameras on the basis of deep learning beacon recognition and by integrating multi-source beacon recognition information. We constructed a dataset of vehicle-mounted beacons and conducted ablation experiments on the improved beacon recognition algorithm. The mAP@0.5 of the model increased by 3.2%. Localization experiments were conducted on the first floor of the Automotive Engineering Research Institute of Jiangsu University and the underground parking lot of the Leisi Building of Jiangsu University. The average localization errors were 5.9 and 6.4 cm, respectively. The success and accuracy of localization were evaluated, the average success is 98%, and the average accuracy is 85.9%. The experiments showed that the proposed method achieved good localization results in different testing scenarios.","1558-1748","","10.1109/JSEN.2026.3671588","National Natural Science Foundation of China(grant numbers:52225212); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11473299","Intelligent vehicle;Indoor localization;Multi-view sensor system;Deep learning;Sensor fusion","Sensor systems;Aerospace and electronic systems;Kalman filters;Filters;Filtering;Circuits and systems;Central Processing Unit;Contacts;Particle filters;Internet of Things","","","","","IEEE","2 Apr 2026","","","IEEE","IEEE Early Access Articles"
"Machine Learning for Edge-Centric Indoor Visible Light Positioning: A Comprehensive Survey and Future Directions","Y. Yu; Y. Qu; D. Zhao; T. Zhong; T. H. Luan; S. Yu","Faculty of Data Science, City University of Macau, Macau, China; Ministry of Education, Shandong Computer Science Center (National Supercomputer Center in Jinan), Key Laboratory of Computing Power Network and Information Security, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; Ministry of Education, Shandong Computer Science Center (National Supercomputer Center in Jinan), Key Laboratory of Computing Power Network and Information Security, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; Department of Communication Engineering, College of Electric Engineering, Key Laboratory of Modern Power System Simulation and Control and Renewable Energy Technology (Ministry of Education), Northeast Electric Power University, Jilin City, China; School of Cyber Science and Engineering, Xian Jiaotong University, Sha’anxi, China; School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia",IEEE Internet of Things Journal,"","2026","PP","99","1","1","With the deepening of the Internet of Things (IOT) and industrial digital transformation, the core of positioning services is shifting from “serving people” to “connecting everything”, which poses a comprehensive challenge to indoor positioning technology in terms of high accuracy, low latency, low power consumption, and low cost. Traditional radio frequency positioning technology has shown many limitations in this context, while visible light positioning (VLP) technology has become a highly promising supplementary solution due to its unique advantages, such as the absence of authorized spectrum, no electromagnetic interference, high security, and the ability to balance lighting. However, traditional VLP methods heavily rely on accurate channel models and are difficult to cope with complex non-line-of-sight environments, resulting in increasingly prominent performance bottlenecks. In recent years, the rapid development of machine learning technology has provided a new paradigm for solving the above-mentioned problems. From the perspective of the IOT and edge computing, this paper systematically summarizes the latest progress of how machine learning can improve the performance of indoor VLP.We first elaborate on the architecture and basic principles of edge-oriented VLP systems. Then, a comprehensive review and comparison are performed on VLP methods based on traditional machine learning and deep learning. Moving on, we provide the analysis on how they improve system accuracy and robustness through data-driven approaches. Moreover, this article delves into the application and value of different learning paradigms, such as centralized learning, online learning, and federated learning in VLP systems. In addition, we have developed a multi-dimensional evaluation system that includes core positioning accuracy and edge performance indicators to comprehensively measure the feasibility of the system in practical deployment. Finally, we present the identified challenges and future research directions in this under-explored field from aspects of standardized scenario modeling, high generalization base models, dynamic environment robustness, heterogeneous terminal adaptation, and edge lightweight models.","2327-4662","","10.1109/JIOT.2026.3680227","National Natural Science Foundation of China(grant numbers:62502251); Shandong Provincial University Youth Innovation and Technology(grant numbers:2022KJ291); Key Technology Research and Development Program of Shandong Province(grant numbers:2025CXPT082,2025CXPTWZ003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11473286","Machine Learning;Deep Learning;Indoor Visible Light Positioning;Edge Intelligence;Internet of Things","Apertures;Radio broadcasting;Frequency modulation;Broadcasting;Radio networks;Light emitting diodes;Diodes;LED lamps;Filters;Filtering","","","","","IEEE","2 Apr 2026","","","IEEE","IEEE Early Access Articles"
"ABC-iVLP: Indoor Visible Light Positioning Using Attention Mechanism-based BiLSTM-CNN","Q. Chen; Z. Chen; H. Wen; M. Chen; J. Ma; C. Chen; W. Ruan","School of Aerospace, Hunan University of Technology, Zhuzhou, China; School of Computer Science and Artificial Intelligence, Hunan University of Technology, Zhuzhou, China; School of Aerospace, Hunan University of Technology, Zhuzhou, China; School of Physics and Electronics, Hunan Normal University, Changsha, China; School of Electronic and Information Engineering, Hebei University of Technology, Tianjin, China; School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; School of Aerospace, Hunan University of Technology, Zhuzhou, China",IEEE Photonics Journal,"","2026","PP","99","1","9","Indoor positioning is essential in applications such as intelligent warehousing and innovative healthcare. Conventional solutions, such as the Global Navigation Satellite System (GNSS) and Wi-Fi, suffer from low accuracy or high deployment costs. In contrast, visible light positioning (VLP) offers immunity to electromagnetic interference and low-cost deployment. However, VLP systems still face challenges due to multipath-induced noise and insufficient use of temporal correlations in fingerprint models. To address these issues, an attention-mechanism-based bidirectional long short-term memory (BiLSTM) and a convolutional neural network indoor VLP (ABC-iVLP) are proposed in the paper. The proposed ABC model comprises a three-stage framework for dynamic weight allocation that incorporates a signal-to-noise attention mechanism to dynamically suppress noise, a BiLSTM to capture temporal dependencies in received signal strength, and a Convolutional Neural Network (CNN) to extract spatial features. Additionally, the proposed ABC-iVLP model is validated in a 2 m × 2 m × 3 m room, yielding a maximum positioning error of 6.47 cm and an average positioning error of 2.33 cm. Compared with the ABC iVLP model without attention, BiLSTM, and CNN, the average positioning error is reduced by 32.5%, 43.4%, and 18.7%, respectively. Furthermore, robustness is verified across varying LEDcounts and ground heights, demonstrating the superiority of ABC-iVLP over existing schemes.","1943-0655","","10.1109/JPHOT.2026.3679926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11460225","Attention mechanism;BiLSTM;convolutional neural networks;received signal strength;visible light positioning;Indoor positioning","Feeds;Antennas;Radio broadcasting;Light emitting diodes;Diodes;Filtering;Filters;Central Processing Unit;Receivers;Internet","","","","","CCBY","1 Apr 2026","","","IEEE","IEEE Early Access Articles"
"Uplink Pilot Allocation for CSI-based Single-site Indoor Positioning in MIMO-OFDM ISAC Systems","M. Gao; X. Yang; M. Zhou; J. Cheng; J. Wang; D. Niyato","School of Communications and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communications and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Electronic Science and Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communications and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; College of Computing and Data Science, Nanyang Technological University, Singapore; College of Computing and Data Science, Nanyang Technological University, Singapore",IEEE Transactions on Communications,"","2026","PP","99","1","1","In multiple-input multiple-output (MIMO) - orthogonal frequency division multiplexing (OFDM) based communication systems, traditional pilot allocation schemes used for channel estimation may not be optimal for target positioning. This limitation motivates us to design a novel allocation scheme that flexibly fulfills requirements in integrated sensing and communication (ISAC) implementations. To address this, we first establish a unified channel state information (CSI) based ISAC model for single-site indoor positioning in uplink MIMO-OFDM systems. To quantify the impact of resource elements (REs) allocated to pilots—across both subcarrier and OFDM symbol dimensions—on positioning performance, we derive the Cramér-Rao lower bounds (CRLBs) of the target parameters for single-site positioning. Subsequently, we jointly optimize the number of pilot REs in the subcarrier dimension and the OFDM symbol dimension to minimize the squared position error bound (SPEB), while satisfying the requirements for communication capacity and velocity estimation. For the formulated mixed integer nonlinear programming (MINLP) problem, we propose an algorithm based on sequential convex approximation (SCA) and penalty functions to convert the non-convex problem into a convex one for efficient solution. Simulation results demonstrate that the proposed algorithm achieves superior SPEB performance compared to benchmark schemes, thereby maximizing time-frequency resource utilization in single-site indoor positioning systems.","1558-0857","","10.1109/TCOMM.2026.3678700","Chongqing Graduate Student Research Innovation Project(grant numbers:CYB25251); Science and Technology Research Program of Chongqing Municipal Education Commission(grant numbers:KJQN202400647); Natural Science Foundation of Sichuan Province(grant numbers:2024YFHZ0090); National Natural Science Foundation of China(grant numbers:62101085); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11457641","ISAC;single-site indoor positioning;pilot allocation;channel state information;MIMO-OFDM","OFDM;Resource management;Symbols;MIMO;Integrated sensing and communication;Costs;Uplink;Time-frequency analysis;Interference cancellation;Channel estimation","","","","","IEEE","30 Mar 2026","","","IEEE","IEEE Early Access Articles"
"An Adaptive Spatio-Temporal Deep Learning Algorithm for Indoor Positioning with MIMO-OFDM Systems","Z. Ding; H. Ji; Y. Yang; X. Wu; C. -X. Wang","School of Information Science and Engineering, National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; Pervasive Communication Research Center, Purple Mountain Laboratories, Nanjing, China; School of Information Science and Engineering, National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; School of Information Science and Engineering, National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; School of Information Science and Engineering, National Mobile Communications Research Laboratory, Southeast University, Nanjing, China",IEEE Transactions on Communications,"","2026","PP","99","1","1","This work studies learning-aided indoor fingerprint positioning (FP) for multiple-input multiple-output (MIMO) orthogonal frequency-division multiplexing (OFDM) systems, by exploiting their channel response matrices (CRMs). The existing learning methods of CRM-based FP mostly suffer from two main limitations: i) they require retraining when CRM dimensions change, which severely limits their practicality since the number of antennas and subcarriers may vary dynamically during practical implementation; ii) they overlook the temporal correlations in CRMs along the user trajectory, failing to exploit this information to improve positioning accuracy. Motivated by these limitations, we propose a novel deep learning-assisted FP method, named adaptive spatio-temporal neural network (A-STNN). This method consists of two key components: i) an adaptive mechanism that transforms spatial-frequency domain CRMs (SFCRMs) of arbitrary dimensions into truncated angle-delay domain CRMs (T-ADCRMs) with a unified dimension, enabling the neural network to handle varying antenna and subcarrier configurations; and ii) an STNN that exploits attention mechanisms to jointly extract spatial and temporal features embedded in T-ADCRM sequences along the user’s trajectory, thus improving positioning accuracy. Upon examination of simulation and measurement datasets, A-STNN achieves a prominent improvement in positioning accuracy over existing FP methods, in addition to its unique generalization capability across different antenna and subcarrier settings.","1558-0857","","10.1109/TCOMM.2026.3679225","The Research Fund of National Mobile Communications Research Laboratory, Southeast University(grant numbers:2026A05); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11457983","Indoor positioning;fingerprint;deep learning;angle-delay domain;spatio-temporal features","Trajectory;Fingerprint recognition;Customer relationship management;Accuracy;Training;Antennas;MIMO;Recurrent neural networks;Adaptive systems;Vectors","","","","","IEEE","30 Mar 2026","","","IEEE","IEEE Early Access Articles"
"Integration of CSI and Camera Image for Indoor Wireless Localization","Y. Tsuchiya; N. Suga; K. Uruma; M. Fujisawa","Department of Information and Computer Technology, Tokyo University of Science, Katsushika, Tokyo, Japan; College of Engineering, Shibaura Institute of Technology, Koto, Tokyo, Japan; Department of Computer Science, Kogakuin University, Shinjuku, Tokyo, Japan; Department of Information and Computer Technology, Tokyo University of Science, Katsushika, Tokyo, Japan",IEEE Access,"","2026","PP","99","1","1","Research in integrated sensing and communications is advancing toward next-generation systems beyond 5G and 6G, with significant progress in highly accurate indoor localization methods, particularly those leveraging channel state information (CSI) and deep learning (DL) techniques. However, most existing approaches assume access points equipped with a large number of antennas, which limits their applicability in current communication systems that typically use fewer antennas. Furthermore, DL-based localization methods often require extensive training datasets, posing a significant challenge in terms of the cost of generating training samples. This study addresses these challenges by proposing a camera-assisted localization framework designed to reduce both the number of required antennas and the cost associated with generating training samples. The proposed method integrates object detection from camera images to identify users among multiple detected objects and combines the estimated user coordinates from images with CSI data to achieve precise localization. This approach achieves high localization accuracy with a limited number of antennas and training samples. Furthermore, to minimize the effort required to acquire labeled data, the framework incorporates a semi-supervised learning strategy that uses a small set of labeled data together with a larger set of unlabeled data. This method enhances localization accuracy while reducing the cost of training data acquisition. Numerical simulations demonstrate that the proposed method achieves superior localization accuracy with fewer antennas and labeled data compared with conventional methods that rely solely on CSI.","2169-3536","","10.1109/ACCESS.2026.3678610","JST SPRING(grant numbers:JPMJSP2151); JSPS KAKENHI(grant numbers:25K01232); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11457457","Localization;Channel State Information;Cameras;Image Processing;Deep Learning","Location awareness;Cameras;Accuracy;Estimation;Training;Antennas;Costs;Wireless communication;Semisupervised learning;Object detection","","","","","CCBY","30 Mar 2026","","","IEEE","IEEE Early Access Articles"
"xKAN: Explainable AI for Smartphone-Based Indoor Localization Using Wi-Fi Fingerprinting","A. Singampalli; S. L. G. R. Reddy; S. Pasricha","Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA",IEEE Access,"3 Apr 2026","2026","14","","49550","49562","Machine learning (ML) models have become central to Wi-Fi based indoor localization, where noisy and highly variable fingerprints must be mapped to physical locations. Despite their strong performance, state-of-the-art ML models typically operate as opaque black boxes, offering limited visibility into the factors driving their predictions. This lack of intrinsic interpretability becomes even more critical in real indoor environments, where Wi-Fi data is inherently non-independent and non-identically distributed (non-IID) due to device heterogeneity, environmental dynamics, and floorplan-specific variations. Under these conditions, trust, reliability, and diagnosability remain major barriers to deploying ML-based indoor localization systems in practice. To address these challenges, we present xKAN, a post-hoc, model-agnostic explainability framework designed to improve the transparency of ML models for indoor localization. xKAN provides two complementary forms of explainability: global explainability, which summarizes how a model leverages Wi-Fi signals across an entire floorplan, and local explainability, which highlights the specific signal factors influencing an individual fingerprint’s prediction. Together, these perspectives reveal how broader Wi-Fi signal patterns shape local decision outcomes, uncovering hidden biases, inconsistencies, and region-specific behaviors within the ML model’s decision process. Experimental results demonstrate that xKAN offers a structured and intuitive pathway toward explainable AI driven indoor localization, with most relevant first (MoRF) evaluations showing that xKAN achieves up to  $1.10\times - 1.43\times $  over SHAP and  $1.03\times - 1.38\times $  over LIME in terms of faithfulness compared to state-of-the-art explainability methods. By improving transparency without modifying the underlying model, xKAN supports the development of more robust, reliable, and deployable localization systems for real-world environments.","2169-3536","","10.1109/ACCESS.2026.3678819","National Science Foundation(grant numbers:CNS-2132385); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11457618","Explainable AI;indoor localization;GPS-free positioning;Wi-Fi fingerprinting","Location awareness;Fingerprint recognition;Wireless fidelity;Predictive models;Hidden Markov models;Shape;Indoor environment;Wireless communication;Splines (mathematics);Explainable AI","","","","39","CCBY","30 Mar 2026","2026","","IEEE","IEEE Journals"
"A Low-Complexity Joint Antenna Selection and Beamforming Scheme for Single-Anchor Multi-Antenna SPEB-Based Indoor Localization","B. Zhang; K. Huang; S. Zhang; S. Yao; Z. Jiang; Y. Zeng","School of Information and Communication Engineering, Shanghai University, Shanghai, China; School of Information and Communication Engineering, Shanghai University, Shanghai, China; School of Information and Communication Engineering, Shanghai University, Shanghai, China; China Unicom Shanghai Branch, Shanghai, China; China Unicom Shanghai Branch, Shanghai, China; China Unicom Shanghai Branch, Shanghai, China",IEEE Wireless Communications Letters,"2 Apr 2026","2026","15","","2393","2397","Single-anchor multi-antenna indoor localization confronts critical challenges, including significant pilot overheads, channel reciprocity impairments, and complicated resource optimization. To address these issues, this letter proposes a low-complexity joint antenna selection and beamforming scheme for squared position error bound (SPEB) minimization. The scheme first performs correlation-guided thresholding to extract an informative subspace, which provides a high-quality warm start. It then applies a closed-form worst-case reformulation of reciprocity mismatch, converting the original min–max SPEB design into a deterministic worst-case surrogate that is efficiently optimized via projected-gradient (PG) beamforming updates. A gating-based sensitivity proxy is further employed to refine the active antenna subset without expensive combinatorial search. Theoretical and numerical results show that our proposed scheme can achieve sub-meter localization accuracy while significantly reducing computational complexity.","2162-2345","","10.1109/LWC.2026.3678904","Science and Technology Commission Foundation of Shanghai(grant numbers:24DP1500703); 2025 Shanghai Unicom High Energy Efficiency Sensing and Communication Technology Project(grant numbers:CU12-3101-2025-005043); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11457953","Indoor localization;antenna selection;beamforming;channel reciprocity;squared position Error bound","Location awareness;Antennas;Array signal processing;Accuracy;Minimization;Linear matrix inequalities;Standards;Meters;Matrix decomposition;Topology","","","","20","IEEE","30 Mar 2026","2026","","IEEE","IEEE Journals"
"CIRSense: Rethinking WiFi Sensing With Channel Impulse Response","R. Kong; H. Chen","Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong SAR, China; Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong SAR, China",IEEE Transactions on Mobile Computing,"","2026","PP","99","1","15","WiFi sensing based on channel state information (CSI) collected from commodity WiFi devices has shown great potential across a wide range of applications, including vital sign monitoring and indoor localization. Existing WiFi sensing approaches typically estimate motion information directly from CSI. However, they often overlook the inherent advantages of channel impulse response (CIR), a delay-domain representation that enables more intuitive and principled motion sensing by naturally concentrating motion energy and separating multipath components. Motivated by this, we revisit WiFi sensing and introduce CIRSense, a new framework that enhances the performance and interpretability of WiFi sensing with CIR. CIRSense is built upon a new motion model that characterizes fractional delay effects, a fundamental challenge in CIR-based sensing. This theoretical model underpins technical advances for the three challenges in WiFi sensing: hardware distortion compensation, high-resolution distance estimation, and subcarrier aggregation for extended range sensing. CIRSense, operating with a 160 MHz channel bandwidth, demonstrates versatile sensing capabilities through its dual-mode design, achieving a mean error of approximately 0.25 bpm in respiration monitoring and 0.09 m in distance estimation. Comprehensive evaluations across residential spaces, far-range scenarios, and multi-target settings demonstrate CIRSense's superior performance over state-of-the-art CSI-based baselines. Notably, at a challenging sensing distance of 20 m, CIRSense achieves at least $3\times$ higher average accuracy with more than $4.5\times$ higher computational efficiency.","1558-0660","","10.1109/TMC.2026.3678326","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11457720","Channel impulse response;distance estimation;respiration sensing;sensing range;WiFi sensing","Sensors;Wireless fidelity;Channel impulse response;Hardware;Delays;Estimation;Wireless communication;Bandwidth;Wireless sensor networks;OFDM","","","","","IEEE","30 Mar 2026","","","IEEE","IEEE Early Access Articles"
"Indoor Fingerprint Collection under Environment Changes by Vehicular Crowdsensing: A Bayesian Reinforcement Learning Approach","H. Yang; C. H. Liu; G. Li; H. Wang; J. Zhao; G. Qi; D. Wu","School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; City University of Hong Kong, Hong Kong SAR, China; School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; INSPUR Co., Ltd.; City University of Hong Kong, Hong Kong SAR, China",IEEE Transactions on Mobile Computing,"","2026","PP","99","1","18","Indoor localization is crucial for applications such as navigation, asset tracking, and emergency response. Fingerprint-based methods that use RSSI are widely adopted; however, they fail under large environmental changes. Unmanned Vehicles (UVs) equipped with high precision sensors are able to collect fingerprints, serving as a promising way by forming a Vehicular Crowdsensing (VCS) campaign. In this paper, we propose “BRAVE”, a Bayesian RL Approach for VCS under Environment changing, while introducing a new metric “Calibration Benefit” to explicitly quantify how effectively a learned trajectory updates those regions of the fingerprint database that have changed and matter most for localization. Specifically, we propose a spatial-temporal Bayesian Network(BN) for change detection, a region rearrangement method for fewer restarts, and an optimistic strategy to balance the exploration and exploitation trade-offs in optimizing calibration benefit. Extensive results on two real-world datasets from SML Center (Shanghai) and Haopu Fashion City (Shanghai) demonstrate that BRAVE outperforms eight baselines and the derived dataset has better localization accuracy compared with the original dataset.","1558-0660","","10.1109/TMC.2026.3678457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11458014","Vehicular crowdsensing;Indoor fingerprint collection;Bayesian Inference;Regrets Minimization;Multi-agent Reinforcement Learning","Location awareness;Fingerprint recognition;Accuracy;Trajectory planning;Crowdsensing;Bayes methods;Real-time systems;Mobile computing;Minimization;Calibration","","","","","IEEE","30 Mar 2026","","","IEEE","IEEE Early Access Articles"
"GVI-Switch: A High-Precision GNSS-Visual-Inertial State Estimator for Indoor-Outdoor Environments","T. Zhang; K. Zhao; B. Zhou; H. Gao","Unmanned System Research Institute, Northwestern Polytechnical University, Xi'an, China; Unmanned System Research Institute, Northwestern Polytechnical University, Xi'an, China; Unmanned System Research Institute, Northwestern Polytechnical University, Xi'an, China; Unmanned System Research Institute, Northwestern Polytechnical University, Xi'an, China",IEEE Robotics and Automation Letters,"","2026","PP","99","1","8","We propose a high-precision GNSS-visual-inertial state estimator named GVI-Switch, augmented with a loosely coupled Error State Kalman Filter (ESKF), to achieve stable six-degree-of-freedom (6-DoF) pose estimation under varying GNSS signal conditions. First, we developed a GNSS degradation detection scheme based on commonly observed GNSS degradation phenomena. This scheme effectively identifies and eliminates abnormal GNSS signals. During the joint initialization phase, we account for the noise amplification in GNSS signals caused by the carrier's passive movement and propose a method to detect and exclude signals that are severely affected by noise. In the loosely coupled ESKF process, to handle GNSS signal fluctuations during transitions between indoor and outdoor environments, we designed a feedback buffering mechanism that constrains the error state vector. This mechanism not only mitigates the accumulation of errors in a degenerate system but also ensures the stability of positioning results during GNSS status changes. Experimental results demonstrate that our algorithm achieves high-precision, stable, and continuous global positioning outdoors, with an Absolute Trajectory Error (ATE) reduction of up to 70% compared to state-of-the-art (SoTA) GNSS fusion algorithms.","2377-3766","","10.1109/LRA.2026.3678462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11457275","Error State Kalman Filter;excitation detection;Sensor Fusion","Global navigation satellite system;Reliability;Degradation;Pose estimation;Accuracy;Optimization;Filtering;Satellites;6-DOF;Symbols","","","","","IEEE","27 Mar 2026","","","IEEE","IEEE Early Access Articles"
